Thu Nov 02 2023 15:25:33 GMT+0000 (Coordinated Universal Time) - Run Time: 7017ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 1, 
and
Trip purpose of destination - purp_dest In S, 
and
Primary travel mode of trip - mode_prime In W, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (420)

   ggh4_orig   ggh4_dest      total
        1177        1152         23
        1554        1554         50

TABLE    : start_time (1215)

   ggh4_orig   ggh4_dest      total
        1188        1114         14
        6177        6200         19
        8384        8380         31
        8392        8380         17

TABLE    : start_time (1220)

   ggh4_orig   ggh4_dest      total
        8392        8380         15
        9130        9135         44

TABLE    : start_time (1230)

   ggh4_orig   ggh4_dest      total
        1142        1152         33
        5036        5036         43
        5116        5116         24

TABLE    : start_time (1240)

   ggh4_orig   ggh4_dest      total
        1177        1152         23

TABLE    : start_time (1255)

   ggh4_orig   ggh4_dest      total
        1554        1554         50

TABLE    : start_time (1300)

   ggh4_orig   ggh4_dest      total
        1177        1152         18
        1444        1376         54
        1562        1554         36
        2198        2198         10
        8532        8532          9

TABLE    : start_time (1305)

   ggh4_orig   ggh4_dest      total
        8865        8865         46

TABLE    : start_time (1340)

   ggh4_orig   ggh4_dest      total
        1161        1152         29

TABLE    : start_time (1350)

   ggh4_orig   ggh4_dest      total
        1180        1152         37

TABLE    : start_time (1400)

   ggh4_orig   ggh4_dest      total
        1080        1142         12
        1142        1152         23
        8861        8872         16

TABLE    : start_time (1430)

   ggh4_orig   ggh4_dest      total
        1177        1142         37
        8532        8532          9

TABLE    : start_time (1500)

   ggh4_orig   ggh4_dest      total
        1129        1152         43
        2181        2181         11

TABLE    : start_time (1510)

   ggh4_orig   ggh4_dest      total
        1162        1187         31

TABLE    : start_time (1630)

   ggh4_orig   ggh4_dest      total
        6200        6200         12

TABLE    : start_time (1700)

   ggh4_orig   ggh4_dest      total
        1075        1152         52

TABLE    : start_time (1725)

   ggh4_orig   ggh4_dest      total
        1122        1114         29

TABLE    : start_time (1755)

   ggh4_orig   ggh4_dest      total
        1072        1122         14

TABLE    : start_time (1800)

   ggh4_orig   ggh4_dest      total
        1067        1142          8
        1180        1142         11

TABLE    : start_time (1810)

   ggh4_orig   ggh4_dest      total
        1138        1142         14
