Fri Nov 03 2023 23:02:02 GMT+0000 (Coordinated Universal Time) - Run Time: 2400ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 5, 
and
Trip purpose of destination - purp_dest In S, 
and
Primary travel mode of trip - mode_prime In S, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (600)

   ggh4_orig   ggh4_dest      total
   ggh4_orig   ggh4_dest      total
        8284        8308         18

TABLE    : start_time (840)

   ggh4_orig   ggh4_dest      total
        1198        1212        120
        1302        1582         13
        1466        1460         46
        3223        3223         82
        3237        3227         21
        3243        3259          7
        3388        3391         61
        4260        4235         58
        4265        4285         54
        4298        4310         31
        4319        4338         27
        4329        4331         26
        5022        5044         26
        6031        8855         25
        6073        6073         94
        6094        6094         77
        7076        7077         39
        8154        8127         23
        8400        8301         22
        8520        8528         41
        8802        8802         29
        8826        8826         37
        8833        8839         20
        9002        9004         25
        9112        9112         22

TABLE    : start_time (845)

   ggh4_orig   ggh4_dest      total
        1479        1457         26
        1480        1488          5
        1518        1564         27
        2066        2036         30
        2192        2149         34
        2241        2235         23
        3343        3296         20
        3350        3296         27
        3441        3427         12
        4082        4054         47
        4174        4146         16
        4307        4289         21
        4335        4335         11
        5036        5025         20
        5049        5073         19
        5082        5073         80
        5107        5107         44
        5148        5148         18
        5159        5148         20
        5182        5186         28
        5202        5193         64
        6047        6065         16
        6068        6068         41
        6078        6073         42
        6204        6181        132
        7094        7099         42
        7095        7130         38
        7134        7089        134
        7153        7158         29
        8417        8428         25
        8513        8528         71
        8515        8528         35
        8806        8813         29
        8892        8902         31
        8901        8901        105
       17851       16349         33

TABLE    : start_time (850)

   ggh4_orig   ggh4_dest      total
        1537        1508         11
        3488        3488         27
        4287        4300         12
        4307        4289          9
        4337        4358         12
        4366        4367         10
        5065        5065         42
        5182        5186         12
        7151        7137         20
        7165        7165         45
        7168        7168         11
        8245        8245         43
        8903        8911         19

TABLE    : start_time (855)

   ggh4_orig   ggh4_dest      total
        1603        2036        164
        3197        3087         53
        4299        4363         22
        5129        5105         40
        6073        6073         40
        6077        6061         27
        8119        8139         12
        8151        8147         48
        8153        8139          8

TABLE    : start_time (900)

   ggh4_orig   ggh4_dest      total
        3056        3050         25
        3477        3488         24
        4089        4037         14
        4283        4228         23
        4283        4289         12
        4305        4338          9
        4360        4358         16
        5112        5124         27
        5124        5124         21
        5143        5124         18
        5143        5148         11
        6107        6082        121
        6123        6096        136
        7145        7145         34
        8366        8381         38
        8393        8391          3
        8596        8596         19
        8816        8816          7

TABLE    : start_time (910)

   ggh4_orig   ggh4_dest      total
        3235        3185         17

TABLE    : start_time (915)

   ggh4_orig   ggh4_dest      total
        5143        5143         13

TABLE    : start_time (930)

   ggh4_orig   ggh4_dest      total
        3128        3118         19
        4278        4280         15
        5094        5107         28

TABLE    : start_time (950)

   ggh4_orig   ggh4_dest      total
        1594        1533         22

TABLE    : start_time (1000)

   ggh4_orig   ggh4_dest      total
        9012        9012         47

TABLE    : start_time (1300)

   ggh4_orig   ggh4_dest      total
       17483        1103         20

TABLE    : start_time (1350)

   ggh4_orig   ggh4_dest      total
